,SYMBOL,GO_accession,GO_term,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,TSPAN6,GO:0016020,membrane,2038.98442494067,0.026341243233373998,0.0546328392481222,0.482150362234366,0.629699135615135,0.9361346781445301
ENSG00000000005,TNMD,,,0.0,,,,,
ENSG00000000419,DPM1,GO:0004582,dolichyl-phosphate beta-D-mannosyltransferase activity,1357.9801201333999,0.0496370984442274,0.0731617852107716,0.6784566328067041,0.497482211713814,0.894302219182
ENSG00000000457,SCYL3,GO:0000139,Golgi membrane,284.704671101751,0.0886092614641798,0.14572113155060099,0.608074206680246,0.5431382584125489,0.9108710703208779
ENSG00000000460,C1orf112,,,861.292141477326,-0.0319892848226884,0.0834242897889546,-0.38345288768552105,0.701383995707396,0.948841985534897
ENSG00000000938,FGR,GO:0043306,positive regulation of mast cell degranulation,0.0,,,,,
ENSG00000000971,CFH,,,2736.90722440375,0.7504002430294009,0.0593287243007184,12.648177621784999,1.14499944667605e-36,2.83549391275909e-34
ENSG00000001036,FUCA2,,,2343.04410091072,0.0796659613461091,0.0640002053267962,1.24477665250167,0.213213860581026,0.7151221267896428
ENSG00000001084,GCLC,,,8371.573498728141,0.0497891682385997,0.0353422375695995,1.40877238291859,0.158902483817354,0.6375097454250649
ENSG00000001167,NFYA,GO:0032993,protein-DNA complex,1066.53906876614,-0.09654012060232699,0.0746373040648706,-1.2934566945025199,0.195853152525477,0.691110977719156
ENSG00000001460,STPG1,GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,360.101800297005,0.0156116539249075,0.14791300933130802,0.105546185528138,0.9159424238689201,0.986606955856056
ENSG00000001461,NIPAL3,GO:1903830,magnesium ion transmembrane transport,798.252923628815,0.0186550988633745,0.0905059625188482,0.206120109042423,0.8366970912828959,0.9749428395110821
ENSG00000001497,LAS1L,,,4258.96720814245,-0.0117850419255862,0.0433097003871582,-0.27211090864716797,0.785536742034218,0.9664576058491849
ENSG00000001561,ENPP4,GO:0046130,purine ribonucleoside catabolic process,411.414620466832,0.0122683436751756,0.11352282399607799,0.108069401758359,0.913940639830182,0.9864364016879681
ENSG00000001617,SEMA3F,,,38.419460507597705,0.7519740606970151,0.376132115654506,1.99922854071769,0.0455836318510912,0.365923650180778
ENSG00000001626,CFTR,,,12.429710224984,-1.0083533490237901,0.846288341797885,-1.1915009332181201,0.233456990502894,
ENSG00000001629,ANKIB1,,,2609.20513585844,0.0419935353790219,0.0815238090301591,0.515107621670213,0.606477817054464,0.928174131161362
ENSG00000001630,CYP51A1,,,5988.53698108909,0.0744804153915201,0.0398658546666129,1.86827589711494,0.0617236244549132,0.427054597243403
ENSG00000001631,KRIT1,GO:2000352,negative regulation of endothelial cell apoptotic process,772.843730081398,-0.231690056197659,0.11643488031772001,-1.9898681182600801,0.0466054652098758,0.3691763256231961
ENSG00000002016,RAD52,GO:2000819,regulation of nucleotide-excision repair,349.176551882928,0.220624887948566,0.17966141091641602,1.2280037589775301,0.21944555688954898,0.723236224921095
ENSG00000002079,MYH16,,,16.7415673372827,-0.0401665508268068,0.585465177992511,-0.0686062166233916,0.945303070379148,
ENSG00000002330,BAD,,,1482.07842378139,-0.0592174642200902,0.0706888969034185,-0.8377194554471321,0.402188284044668,0.8541642982916721
ENSG00000002549,LAP3,GO:0008235,metalloexopeptidase activity,2809.4926166349296,1.39761541052441,0.051078247621830004,27.362242747088498,7.722125296760727e-165,5.961934971763798e-162
ENSG00000002586,CD99,GO:2000391,positive regulation of neutrophil extravasation,5187.59687784114,0.14049782834324404,0.0421264479611668,3.33514538118093,0.000852548149165101,0.0233605312271231
ENSG00000002587,HS3ST1,GO:0008146,sulfotransferase activity,100.65018410547701,0.638610068107251,0.303569868272368,2.10366750739002,0.0354074607078074,0.321475372541974
ENSG00000002726,AOC1,,,0.43954342915418604,0.5764812742433111,3.90493901896268,0.147628752060883,0.8826357628589191,
ENSG00000002745,WNT16,GO:0060317,cardiac epithelial to mesenchymal transition,0.16879947781667803,-0.911024509762851,4.0804728567969,-0.22326444550301197,0.8233296972381741,
ENSG00000002746,HECW1,GO:0016567,protein ubiquitination,398.110053663313,0.0111771049074593,0.114728555208655,0.0974221708547772,0.922391138676892,0.986685434446616
ENSG00000002822,MAD1L1,GO:0090235,regulation of metaphase plate congression,619.887652667024,0.230009793391436,0.10450769990841399,2.20088848566189,0.0277439192694907,0.277902552266308
ENSG00000002834,LASP1,GO:0015075,ion transmembrane transporter activity,46047.114874297,-0.0827906631160275,0.0257266303991622,-3.2180919860660695,0.00129046425103754,0.0331454858999367
ENSG00000002919,SNX11,,,991.733859734014,-0.0731460332827663,0.10014321671460001,-0.730414257525068,0.465137005983641,0.8818320386444158
ENSG00000002933,TMEM176A,,,1.40971276622125,2.4286604895556,2.35719664038961,1.03031730486184,0.30286107828017,
ENSG00000003056,M6PR,GO:0005794,Golgi apparatus,8838.457349952529,0.0017935636929155602,0.0491105714500757,0.0365209289966996,0.9708669909136041,0.9959223460982679
ENSG00000003096,KLHL13,GO:0097602,cullin family protein binding,187.72591373794998,0.0832853888726004,0.17613039848996698,0.47286209300971205,0.636311570857204,0.9370671669870229
ENSG00000003137,CYP26B1,GO:0009954,proximal/distal pattern formation,278.461892528404,0.0640076308858315,0.155004007971009,0.412941779530003,0.679649269960974,0.9441218212273871
ENSG00000003147,ICA1,GO:0051049,regulation of transport,217.41988259140098,-0.157522622532812,0.18762340277015802,-0.839568093356563,0.401150595156247,0.853934651939998
ENSG00000003249,DBNDD1,,,2254.1123457569897,-0.158040728123113,0.0572761216459351,-2.75927775103342,0.005792927581462,0.102469237879634
ENSG00000003393,ALS2,,,912.741718227873,0.1634247580223,0.0973584619754261,1.67858812378887,0.0932323427262686,0.50962853877877
ENSG00000003400,CASP10,GO:0035877,death effector domain binding,241.78656539387,-0.0551259065108555,0.16391986573992903,-0.336297899354779,0.7366462338500149,0.958509152303108
ENSG00000003402,CFLAR,GO:0004197,cysteine-type endopeptidase activity,2460.49276650294,-0.207167891166653,0.0579199138569746,-3.5767990207690197,0.00034782739057038597,0.0113213829833129
ENSG00000003436,TFPI,,,1604.9157668278501,-0.0011425993156359,0.0695084251889293,-0.0164382851795336,0.986884736713499,0.998172233988714
ENSG00000003509,NDUFAF7,GO:0035243,protein-arginine omega-N symmetric methyltransferase activity,601.425125486485,-0.0174403069732351,0.10222312870640701,-0.170610185717608,0.864530288314603,0.9800641057690501
ENSG00000003756,RBM5,,,1004.54363437504,-0.27176013161936896,0.0760967126945837,-3.57124666751487,0.00035528609143516604,0.0114573217446844
ENSG00000003987,MTMR7,,,0.164687086353689,-0.9110245097628521,4.0804728567969,-0.22326444550301197,0.8233296972381741,
ENSG00000003989,SLC7A2,GO:1903352,L-ornithine transmembrane transport,417.684828364264,-0.029729592511968998,0.113785274527106,-0.261278031234935,0.793878106851327,0.967320803894832
ENSG00000004059,ARF5,,,3296.8345561755605,0.0257606392664849,0.049772463226220004,0.5175681008472609,0.6047596429027929,0.9277537938589829
ENSG00000004139,SARM1,GO:0009967,positive regulation of signal transduction,581.155226669029,0.202819945266307,0.11305799806418301,1.79394601654955,0.0728217856566449,0.461092286982345
ENSG00000004142,POLDIP2,GO:0003677,DNA binding,8106.089553532579,0.00784110913691773,0.0423022790980056,0.185359023298757,0.8529474461112181,0.9771693938771372
ENSG00000004399,PLXND1,GO:0016020,membrane,1692.69323368147,0.221471134929692,0.0869555725531877,2.54694585323126,0.0108670293406266,0.15570934508266798
ENSG00000004455,AK2,GO:0016310,phosphorylation,4535.279486486671,-0.101984502124949,0.0488508799667592,-2.08766970409427,0.0368276395123353,0.328594676138274
ENSG00000004468,CD38,GO:0050135,NAD(P)+ nucleosidase activity,224.37682431291802,0.24401004488479602,0.18607377741602202,1.31136180644756,0.18973555611728699,0.6818946259691671
ENSG00000004478,FKBP4,,,9842.97393839388,-0.0374951727116356,0.0400863489550033,-0.9353601335388209,0.34960273490021104,0.826129536761516
ENSG00000004487,KDM1A,,,3281.63244560972,-0.0555097970657014,0.0465737185529862,-1.1918695519780902,0.233312398684065,0.742367094189938
ENSG00000004534,RBM6,GO:0003676,nucleic acid binding,1080.21115384042,-0.110996402970897,0.0743157724077461,-1.4935780033597201,0.135285952293483,0.600265362790959
ENSG00000004660,CAMKK1,,,345.377461837006,-0.0568220489394774,0.123724897677812,-0.459261232023372,0.646046583873188,0.9391278946061801
ENSG00000004700,RECQL,,,2817.18624795249,-0.0858001016521128,0.0487593689452787,-1.7596639068156101,0.0784648089458316,0.475242555336428
ENSG00000004766,VPS50,GO:1990745,EARP complex,776.2999059994611,-0.150519832241921,0.0985692562554748,-1.52704644389117,0.126749462893705,0.585631630420815
ENSG00000004776,HSPB6,GO:0005829,cytosol,5.37902352455142,-0.34175134996247997,0.979496709961686,-0.34890505142773603,0.7271605927269609,
ENSG00000004777,ARHGAP33,GO:0035091,phosphatidylinositol binding,159.441809089238,-0.0555480579145645,0.19966256852067701,-0.27820967308057,0.780851409831841,0.9653079734428671
ENSG00000004779,NDUFAB1,,,2097.82273152475,0.147478867388484,0.0697969674191574,2.1129695578723,0.0346033735351796,0.31627387022927
ENSG00000004799,PDK4,,,1089.64790726565,0.35534321209084396,0.074422560293239,4.77467061991316,1.8000161927850102e-06,0.000121154936052837
ENSG00000004809,SLC22A16,GO:1902603,carnitine transmembrane transport,0.0,,,,,
ENSG00000004838,ZMYND10,,,24.022166800062,-0.19929248669562102,0.547749114564738,-0.36383899379552,0.7159782425396429,0.952691202494836
ENSG00000004846,ABCB5,GO:0042626,ATPase-coupled transmembrane transporter activity,9.41110064524207,0.475141253516456,0.7749569964920959,0.61311950942726,0.539797321160697,
ENSG00000004848,ARX,,,66.41459704009499,0.454757824244008,0.286520257473341,1.5871751207201101,0.11247298789171001,0.555213785075157
ENSG00000004864,SLC25A13,GO:0043490,malate-aspartate shuttle,2826.7001163869604,0.0546960820400482,0.0583222778224352,0.937824860108737,0.34833442308088397,0.8259535263467471
ENSG00000004866,ST7,,,842.0776550205161,-0.00764551089008827,0.08890944886033998,-0.0859921075666314,0.931472691235902,0.988485218616225
ENSG00000004897,CDC27,,,5304.259964577371,-0.0502518584399162,0.0659240379263798,-0.7622691209545541,0.44589939962726005,0.8738050845256742
ENSG00000004939,SLC4A1,,,3.1441284220295205,0.187754301914667,1.3954590414149999,0.13454662325616001,0.892970346190124,
ENSG00000004948,CALCR,GO:0004948,calcitonin receptor activity,0.695273022448798,-1.68232559152576,2.6475403287072004,-0.6354296375712789,0.525148243557069,
ENSG00000004961,HCCS,GO:0018063,cytochrome c-heme linkage,2123.2006478932103,-0.10926576478144599,0.070422815490983,-1.5515676847006499,0.120765700393693,0.5725815909069399
ENSG00000004975,DVL2,,,2667.43784689474,-0.0217806771193024,0.0510175003488774,-0.42692560337840296,0.669433516294095,0.9420188360774091
ENSG00000005001,PRSS22,,,0.329374172707378,-1.8140759987296102,4.0371469737391,-0.449346038311175,0.6531820515747929,
ENSG00000005007,UPF1,,,2704.20480554792,-0.004965841368962529,0.0491834298226634,-0.100965739617336,0.919577656983217,0.986606955856056
ENSG00000005020,SKAP2,,,2030.6925286849698,-0.00667487022960121,0.0654574387255338,-0.101972676590498,0.9187783629277021,0.986606955856056
ENSG00000005022,SLC25A5,,,22837.8700273069,-0.008644071182201141,0.0318252534376745,-0.271610442918527,0.7859215689432791,0.966568646212569
ENSG00000005059,MCUB,,,691.552692769646,0.340534188891534,0.101860746543865,3.34313462688874,0.0008283770109133651,0.0228412778744494
ENSG00000005073,HOXA11,GO:0032993,protein-DNA complex,4.61961235125978,-0.50747244449277,0.9895765425536079,-0.5128177787877171,0.608078792125348,
ENSG00000005075,POLR2J,GO:0001055,RNA polymerase II activity,2090.68881500895,-0.0055446968894945605,0.0551227182240071,-0.10058823418254,0.91987733709339,0.986606955856056
ENSG00000005100,DHX33,,,2835.78667127805,-0.11665015112800801,0.0499473132364476,-2.33546398333366,0.0195191953027733,0.225916612300617
ENSG00000005102,MEOX1,GO:0061056,sclerotome development,0.0,,,,,
ENSG00000005108,THSD7A,GO:0016021,integral component of membrane,4008.8143040496293,0.0843087386599267,0.0534656526856071,1.57687663808549,0.114823913000901,0.559645902902546
ENSG00000005156,LIG3,,,2271.18476797069,-0.141847628581607,0.0751681987865012,-1.88706967669259,0.0591509546086004,0.416788322898365
ENSG00000005175,RPAP3,,,2131.89670785323,-0.0450913216589112,0.0664888546815679,-0.678178649261821,0.49765842817904904,0.894302219182
ENSG00000005187,ACSM3,,,561.8288451652851,0.11820636993840501,0.105232154142856,1.1232913637588,0.261313770478952,0.762510479325538
ENSG00000005189,REXO5,,,192.72782960674098,0.132560718999119,0.195677467548863,0.677444984645545,0.498123664830401,0.894302219182
ENSG00000005194,CIAPIN1,GO:0005739,mitochondrion,2274.35804504411,0.0168204742590685,0.0542763860586559,0.30990409422047305,0.756633889249919,0.961124576588355
ENSG00000005206,SPPL2B,,,618.848137622213,0.0533250948298615,0.11520046964739099,0.46288956106759205,0.643443530374025,0.939100238816501
ENSG00000005238,FAM214B,,,377.933972917551,0.080618221218934,0.135805630872232,0.593629444531506,0.5527599828286569,0.913006285485777
ENSG00000005243,COPZ2,,,72.7959132242652,0.024819243972555,0.25638087669105897,0.0968061436284983,0.922880344943179,0.986685434446616
ENSG00000005249,PRKAR2B,,,427.40382856834196,-0.12865329179257498,0.11314817111044999,-1.13703377199963,0.255524167854552,0.7594253500686291
ENSG00000005302,MSL3,GO:0072487,MSL complex,913.3420075922819,-0.0107202643174891,0.0797893484587989,-0.134357085557914,0.893120214644032,0.9827868376857599
ENSG00000005339,CREBBP,,,3033.6794597329,-0.0331217909883738,0.0567247277743203,-0.58390392141059,0.559284954739604,0.9145710165600541
ENSG00000005379,TSPOAP1,,,1.06635800058789,-2.71192025042032,2.5981346415802102,-1.0437951163188801,0.296580191583983,
ENSG00000005381,MPO,,,0.0,,,,,
ENSG00000005421,PON1,,,2.7879751979087204,-0.145170660159219,1.6266001002355701,-0.0892479104963753,0.92888489019244,
ENSG00000005436,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,418.10049594133795,0.0607960305851181,0.120657943820258,0.503870931827622,0.614352078483883,0.9306542926703479
ENSG00000005448,WDR54,,,1583.78852939581,0.0419740708077096,0.0646028889259583,0.649724362262132,0.515870284301483,0.90038791368337
ENSG00000005469,CROT,,,553.806036790965,-0.0996113842587082,0.105779405895362,-0.9416897685854358,0.34635149482078803,0.8240943500446429
ENSG00000005471,ABCB4,GO:1903413,cellular response to bile acid,5.5032148868190705,-0.0207585363825597,0.920159342413391,-0.0225597191983231,0.9820014750662289,
ENSG00000005483,KMT2E,GO:0046872,metal ion binding,2128.2634766626998,-0.02861341240355,0.0763588181235434,-0.374723091670374,0.7078664168905491,0.9516619530363492
ENSG00000005486,RHBDD2,GO:1990381,ubiquitin-specific protease binding,1418.5860882388502,-0.0480023905460119,0.0671695467173507,-0.714645146378698,0.474828340583171,0.887695747224242
ENSG00000005513,SOX8,,,13.7406076140975,-1.1428667521816,0.607793624264272,-1.88035330835368,0.0600599425291029,
ENSG00000005700,IBTK,GO:0005654,nucleoplasm,3626.3290384673296,0.0743243517191691,0.0442547569027833,1.67946582290444,0.0930612942917719,0.50962853877877
