"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",4332.13402960478,-0.0287374478483457,0.0617116476779216,-0.465672995774298,0.641449584528449,0.999589745198961
"ENSG00000000005",7.66846137403942,-0.0441348991809378,0.794982801528638,-0.0555167974653952,0.955726748145254,0.999589745198961
"ENSG00000000419",1487.9063246736,-0.0651238915684565,0.0730062520873822,-0.892031705592951,0.372375938475314,0.999589745198961
"ENSG00000000457",366.872897097209,0.176392405798448,0.129670933538638,1.36030798101634,0.173732483840226,0.999589745198961
"ENSG00000000460",1422.1637021588,0.0797038291068898,0.0833649753072957,0.956082921071944,0.339030342682851,0.999589745198961
"ENSG00000000938",0,NA,NA,NA,NA,NA
"ENSG00000000971",8.33039578311099,0.440122438302223,0.782932292910278,0.562146231912622,0.574016391497475,0.999589745198961
"ENSG00000001036",3357.40559196154,0.0295663845360621,0.05677732409442,0.520742831889955,0.602545932419789,0.999589745198961
"ENSG00000001084",1475.97146176661,0.0511595390198284,0.0910944508030105,0.561609829894684,0.5743818815606,0.999589745198961
"ENSG00000001167",2764.6287662471,-0.144594981480551,0.0817846318369737,-1.76799697244809,0.0770614097972896,0.938291426548651
"ENSG00000001460",354.706315413638,0.0118770970129509,0.123453412626183,0.096207117813055,0.92335607784324,0.999589745198961
"ENSG00000001461",907.254246441265,0.0756871129963429,0.0895733140535472,0.844973905410008,0.398125408614421,0.999589745198961
"ENSG00000001497",3914.50804208231,0.00180843283396207,0.062496084815378,0.0289367380261408,0.976915045173263,0.999589745198961
"ENSG00000001561",697.041887737265,0.202962069956047,0.0920953625652691,2.20382508198722,0.0275366479190695,0.671979645827816
"ENSG00000001617",292.071112546186,-0.0726045380146574,0.213219993724007,-0.340514680385167,0.733468969272782,0.999589745198961
"ENSG00000001626",0.288102969379917,1.46682816677792,4.03984211847722,0.363090468330191,0.716537304633274,NA
"ENSG00000001629",1099.12757222511,-0.0694398885920072,0.0874801654535323,-0.793778660934201,0.427324297499207,0.999589745198961
"ENSG00000001630",5634.86724637902,0.0433169426574411,0.0514734046870146,0.841540265712574,0.400045337380019,0.999589745198961
"ENSG00000001631",1402.93268849623,-0.0585023200910985,0.0780228085057165,-0.7498104876193,0.453368851408309,0.999589745198961
"ENSG00000002016",263.223211474561,0.117636233033935,0.168016785289638,0.700145719555025,0.483836306079182,0.999589745198961
"ENSG00000002079",0.15219139894931,0.593804691602338,4.0804728567969,0.14552349995742,0.884297562955511,NA
"ENSG00000002330",882.330909489972,-0.204984956287846,0.0931821374041057,-2.19983101910274,0.0278188863127882,0.671979645827816
"ENSG00000002549",3250.01716928233,0.358676124889722,0.0534492069385257,6.71059769515852,1.93828822665600e-11,0.00000000803981553382946
"ENSG00000002586",8679.34484971225,-0.178366477295065,0.0636761748488071,-2.80114937366416,0.00509209428928803,0.295247801829319
"ENSG00000002587",2.05231786597725,1.40432662935222,1.69626252721227,0.82789462528549,0.407730179060594,NA
